clip_sim,gate,is_fake
0.1991974,0.48582828,0
0.24166329,0.5076995,1
0.27605838,0.48851857,0
0.1929786,0.49598157,1
0.33838215,0.49793777,0
0.24851161,0.52009624,1
0.25716567,0.48848566,1
0.27523646,0.5066609,0
0.2872938,0.50672597,1
0.22208612,0.49400452,1
0.30012286,0.5034661,1
0.3422016,0.50287753,0
0.21125059,0.49186406,1
0.26275998,0.48202482,0
0.23400772,0.50556284,1
0.2560978,0.483685,1
0.26248747,0.5020303,0
0.2822869,0.50243706,0
0.29485857,0.50187033,0
0.32843018,0.50331444,0
0.2927085,0.49646154,0
0.32836843,0.5041934,0
0.32580793,0.51060534,1
0.27333185,0.49998942,0
0.27306697,0.50592667,1
0.31090426,0.5077513,0
0.37205255,0.5099403,1
0.24647167,0.48856536,1
0.30083933,0.500295,0
0.15788041,0.50309604,1
0.19529665,0.47739968,1
0.33084807,0.5030384,0
0.37392145,0.5088522,0
0.27480143,0.48116198,1
0.3199493,0.49854723,1
0.2861582,0.49777806,0
0.25050083,0.48188147,1
0.28107914,0.50096756,1
0.25373304,0.5047907,1
0.23390353,0.519936,1
0.2803859,0.4952842,0
0.31221634,0.48985085,0
0.31500313,0.4864676,0
0.311962,0.50103354,1
0.22814283,0.5024529,1
0.27864987,0.504319,1
0.24480784,0.49864507,0
0.31701678,0.50618213,0
0.20266652,0.49284172,1
0.1851382,0.4923903,1
0.37629604,0.5084041,1
0.23292285,0.48758432,0
0.27538925,0.48215094,0
0.29098055,0.49325594,0
0.22353749,0.48134884,1
0.3554461,0.50494015,1
0.29063183,0.49680725,0
0.33608586,0.49942198,0
0.26482865,0.48504296,1
0.25314063,0.5077193,1
0.29309252,0.48514953,0
0.32481998,0.51485187,0
0.32381976,0.50809294,0
0.2903319,0.509821,0
0.29981613,0.49444112,0
0.24827816,0.48300013,0
0.29748264,0.5067457,0
0.32150912,0.50209945,0
0.15363908,0.49034128,1
0.20132595,0.4768382,1
0.20043078,0.5029778,0
0.29296988,0.5071823,0
0.30404222,0.48457325,0
0.1664726,0.49210516,1
0.31004745,0.49915597,0
0.27579546,0.5026024,1
0.27902585,0.5065688,0
0.22758043,0.48712572,1
0.33645877,0.49496412,0
0.29414302,0.50495285,0
0.2604161,0.50080746,1
0.18886067,0.49723253,1
0.26298296,0.48789787,0
0.2532676,0.49788365,0
0.29411936,0.49548006,1
0.27822554,0.5047803,1
0.30271733,0.49758127,0
0.30449748,0.5067225,0
0.2449367,0.5082287,1
0.22799487,0.49918017,0
0.19955847,0.51023954,1
0.31384403,0.49640203,1
0.21206006,0.48835626,1
0.21705467,0.48831344,1
0.24956146,0.5202647,1
0.30149832,0.50424737,1
0.3002386,0.5031058,1
0.28420132,0.4942433,1
0.25463188,0.49770498,1
0.2310721,0.491141,1
0.22001402,0.49901083,1
0.29553714,0.47445855,0
0.31120953,0.4889513,0
0.3422979,0.49784526,0
0.28410032,0.4832233,0
0.33841562,0.4950806,1
0.32738012,0.49213228,0
0.28720042,0.53473884,1
0.23528191,0.50078076,0
0.3340308,0.4996303,1
0.3654325,0.48416078,0
0.25463742,0.50005406,1
0.2491534,0.4743762,0
0.2923736,0.50275946,1
0.33062404,0.48479125,0
0.35514778,0.5033192,1
0.30377564,0.48320302,0
0.30170262,0.5117815,0
0.26918378,0.4933088,1
0.3290968,0.48877767,0
0.26872742,0.4852622,0
0.2935171,0.50558764,0
0.27618605,0.48995468,0
0.18014196,0.49878487,1
0.25150177,0.51712257,1
0.30309403,0.48923525,1
0.286609,0.50566375,0
0.24491297,0.5044423,1
0.28391594,0.4806098,1
0.27976328,0.48093393,0
0.24442068,0.47889808,0
0.273574,0.4973457,1
0.33286482,0.48154235,0
0.33066934,0.54174393,1
0.3401235,0.511179,0
0.21480592,0.5011009,1
0.3225333,0.49818888,0
0.30916852,0.51884335,0
0.2587897,0.51360816,1
0.18544255,0.4932743,1
0.25008896,0.4940904,1
0.19130404,0.49523413,1
0.22853169,0.504569,1
0.3538106,0.47851446,0
0.22505933,0.46597853,0
0.2657817,0.49872527,1
0.30132625,0.4867591,0
0.18551528,0.49478117,0
0.24726966,0.49091697,0
0.19124687,0.50095135,1
0.35698882,0.51437587,1
0.24455631,0.5044906,1
0.31196362,0.49656257,1
0.19885316,0.48513004,0
0.3172339,0.49370304,0
0.23757122,0.48486808,1
0.20422308,0.50875735,1
0.30990463,0.50763774,1
0.2701168,0.48366666,0
0.27056393,0.48306015,0
0.34464034,0.50606626,0
0.27129534,0.5066094,0
0.30176124,0.4825015,0
0.2175864,0.5112119,1
0.25125098,0.51250505,1
0.2716851,0.50450075,0
0.22642548,0.5015692,1
0.1900151,0.4897968,1
0.31879148,0.498288,0
0.2920987,0.48675194,0
0.2615146,0.51516795,1
0.26046753,0.51174206,0
0.20993693,0.49016988,0
0.28412485,0.5050399,0
0.22265655,0.49900436,1
0.14705986,0.4768494,1
0.29437897,0.49606028,1
0.1988498,0.48369077,1
0.26401812,0.5175994,1
0.24103962,0.5016124,1
0.27553695,0.50514007,0
0.33013475,0.48207352,0
0.29064992,0.5004471,0
0.2924224,0.48708364,0
0.34159344,0.5073975,0
0.2820037,0.48935047,0
0.31177855,0.49792734,0
0.3635956,0.50775903,0
0.35644692,0.5024636,0
0.2648756,0.4932871,1
0.19036373,0.49742708,1
0.21860938,0.49322286,1
0.29680538,0.49260774,0
0.38419077,0.4994363,0
0.27924255,0.5091222,0
0.3024001,0.49338707,0
0.16649072,0.48855734,1
0.2937712,0.4963611,0
0.281623,0.49389187,0
0.2980252,0.49464735,0
0.3080284,0.5047634,1
0.25331354,0.50290585,1
0.3573593,0.5009305,0
0.21787614,0.5166683,1
0.24565789,0.49545428,1
0.1983903,0.5027481,1
0.20556192,0.4779903,1
0.32812047,0.5235384,1
0.36420783,0.49921393,0
0.2454817,0.4964184,1
0.32411867,0.50329,0
0.25415322,0.5015735,0
0.29863933,0.5192612,1
0.20231849,0.467173,0
0.27904624,0.4799463,0
0.19903146,0.4895021,1
0.26305407,0.52130646,1
0.2922324,0.51228195,0
0.31324476,0.4763352,0
0.29298785,0.50753266,1
0.24877596,0.52618796,1
0.2664862,0.49706757,1
0.26471537,0.5253285,1
0.3058891,0.49681187,0
0.3052435,0.48835444,0
0.29349846,0.4938276,0
0.26628947,0.5000238,1
0.37427253,0.4885006,1
0.2393151,0.48761094,1
0.27141577,0.5095481,1
0.18083017,0.4996271,1
0.3615888,0.50902635,1
0.20695512,0.49738827,1
0.31538558,0.5067341,0
0.2662604,0.50298816,1
0.28402385,0.50711966,1
0.25899065,0.49829587,0
0.29572144,0.50576836,1
0.31178886,0.474682,0
0.273188,0.51935744,1
0.28495264,0.4912294,0
0.21007898,0.50295377,1
0.2887713,0.47845188,0
0.31146848,0.484045,0
0.29268113,0.48560658,0
0.22173122,0.4852799,1
0.30134344,0.49992982,1
0.26930025,0.49772397,1
0.32182896,0.4993602,1
0.2396513,0.48733988,0
0.2807306,0.5054639,1
0.33230335,0.4949706,0
0.33705592,0.5299523,1
0.15488502,0.49847424,1
0.32852614,0.50179505,0
0.31913358,0.5019515,0
0.3065807,0.50176555,0
0.30027574,0.4815285,0
0.29311264,0.5045612,0
0.25301808,0.49359345,1
0.17612882,0.47504678,1
0.30485696,0.5016903,1
0.2235386,0.50613135,1
0.3056342,0.49258026,0
0.32524642,0.50598866,0
0.29276273,0.4873531,0
0.23269072,0.48206744,1
0.28917253,0.5044542,1
0.17422809,0.49616584,1
0.29526684,0.50862014,0
0.27802014,0.479916,0
0.28730965,0.51331913,1
0.27819687,0.5070967,1
0.2889892,0.48435307,0
0.24488243,0.49454737,0
0.21102202,0.48458973,0
0.2728356,0.48798656,1
0.31657052,0.48200083,0
0.27702028,0.49744806,0
0.32119128,0.48693255,0
0.3380513,0.49205026,1
0.2733147,0.51380783,1
0.28554636,0.5118706,0
0.280191,0.5074677,0
0.21446274,0.4882525,1
0.17494419,0.4973317,1
0.27217337,0.48060575,0
0.30005074,0.50929904,1
0.24696693,0.5048278,1
0.31094956,0.5027515,0
0.2521137,0.49990353,1
0.32599562,0.50382996,0
0.36310565,0.49989024,0
0.23642017,0.48755804,0
0.36267906,0.51073056,1
0.24584769,0.50393707,1
0.27372748,0.4917078,1
0.2519759,0.47153226,0
0.281974,0.48157442,0
0.2570728,0.5041813,0
0.25562578,0.5029451,1
0.32728428,0.5241495,1
0.27163216,0.49050465,0
0.2800921,0.5065144,1
0.22199287,0.5014023,1
0.25436082,0.49973598,0
0.30850482,0.48771754,0
0.28077567,0.52457,1
0.21104941,0.49160162,1
0.29868847,0.52472013,1
0.21685652,0.5008118,1
0.30651087,0.49374995,1
0.26461247,0.48349047,1
0.3001377,0.50777936,1
0.33624357,0.493607,0
0.3089267,0.50645995,1
0.29016742,0.49837184,0
0.26656464,0.50658566,1
0.23110743,0.48519287,0
0.2009358,0.50212675,1
0.27026823,0.5134213,1
0.3084159,0.50305563,0
0.33612347,0.49658188,0
0.18844703,0.49651578,1
0.25291127,0.49816418,0
0.28848112,0.51771736,1
0.21143377,0.4960136,1
0.2692542,0.5250175,1
0.3334039,0.5119879,1
0.3847474,0.509046,0
0.30727062,0.4825673,0
0.33479047,0.50690687,0
0.32158923,0.50513077,0
0.20967564,0.50957006,1
0.2023145,0.50292295,1
0.24846031,0.4917268,1
0.3338267,0.5071464,1
0.26371413,0.5315128,1
0.21872967,0.50386995,1
0.29127252,0.4945966,0
0.28075463,0.49975428,1
0.32404548,0.50911283,1
0.3188309,0.48804888,0
0.3316376,0.5304847,1
0.17301452,0.50392336,1
0.3529523,0.47219753,0
0.25867036,0.5121785,1
0.31606808,0.4799292,0
0.24770786,0.48530045,0
0.33794934,0.49973783,1
0.24014205,0.5059358,1
